"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"GO:0032838",0.0119875463611335,0.171674693093003,0.388888888888889,0.0952380952380952,0.293650793650794,0.0391347680315635,"Group_A"
"GO:0032839",0.41850769530489,0.53247931158776,0.166666666666667,0.0952380952380952,0.0714285714285714,0.483292415272018,"Group_A"
"GO:0032868",4.33515366937211e-05,0.0721101532101582,0.666666666666667,0.119047619047619,0.547619047619048,0.000577782031952069,"Group_A"
"GO:0032869",4.33515366937211e-05,0.0721101532101582,0.666666666666667,0.119047619047619,0.547619047619048,0.000577782031952069,"Group_A"
"GO:0032870",0.252838946635704,0.429068822199493,0.722222222222222,0.523809523809524,0.198412698412698,0.355661023583521,"Group_A"
"GO:0032872",0.0848759105864392,0.324758173001742,0.611111111111111,0.333333333333333,0.277777777777778,0.153575130306397,"Group_A"
"GO:0032873",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000862829080840272,"Group_A"
"GO:0032874",0.143768844803388,0.406614092399157,0.5,0.285714285714286,0.214285714285714,0.246708152236975,"Group_A"
"GO:0032875",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032876",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032878",2.7891923604983e-05,0.0432912722362419,0.555555555555556,0.0476190476190476,0.507936507936508,0.000387068332731236,"Group_A"
"GO:0032879",0.0118290875120711,0,1,0.714285714285714,0.285714285714286,0.0390595244504609,"Group_A"
"GO:0032880",0.192485368131821,0.317818696760266,0.888888888888889,0.714285714285714,0.174603174603175,0.316412514914112,"Group_A"
"GO:0032881",0.0949469287564983,0.321282534493795,0.388888888888889,0.166666666666667,0.222222222222222,0.165104355086117,"Group_A"
"GO:0032885",0.0949469287564983,0.321282534493795,0.388888888888889,0.166666666666667,0.222222222222222,0.165104355086117,"Group_A"
"GO:0032886",0.000474478983462962,0.111470470242451,0.611111111111111,0.142857142857143,0.468253968253968,0.00347031287380796,"Group_A"
"GO:0032887",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032888",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032890",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032891",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0032892",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032909",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0032910",0.686313327913187,0.68035020260566,0.166666666666667,0.119047619047619,0.0476190476190476,0.755331210725677,"Group_A"
"GO:0032913",0.309498907994709,Inf,0,0.119047619047619,0.119047619047619,0.364036822364651,"Group_B"
"GO:0032916",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0032922",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032924",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0032925",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032927",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032928",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032930",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032933",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0032934",0.318804125007831,0.477050962416568,0.333333333333333,0.19047619047619,0.142857142857143,0.374327580390567,"Group_A"
"GO:0032940",0.000477221729076686,0.0556796869060027,0.944444444444444,0.476190476190476,0.468253968253968,0.00347031287380796,"Group_A"
"GO:0032941",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032943",0.155826844218715,0.340356124824446,0.333333333333333,0.142857142857143,0.19047619047619,0.261365390794646,"Group_A"
"GO:0032944",1,0.93683618582777,0.611111111111111,0.595238095238095,0.0158730158730159,1,"Group_A"
"GO:0032945",0.050131438271019,3.39404108964131,0.277777777777778,0.571428571428571,0.293650793650794,0.118900229963468,"Group_B"
"GO:0032946",0.777853099524037,0.753642624648351,0.5,0.428571428571429,0.0714285714285715,0.845201615122816,"Group_A"
"GO:0032947",0.763635133724745,0.803054389674027,0.333333333333333,0.285714285714286,0.0476190476190476,0.833613231670147,"Group_A"
"GO:0032954",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
