"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"F5_F8_type_C",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"FA",0.415016746648916,3.34497383118861,0.0555555555555556,0.166666666666667,0.111111111111111,0.462016506418985,"Group_B"
"FACT-Spt16_Nlob",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FAD_binding_3",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"FAD_binding_4",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"FAD_binding_6",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FAD_oxidored",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FARP",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"FA_desaturase",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"FA_hydroxylase",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"FCH",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"FDC-SP",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.164510585254585,"Group_B"
"FERM_C",0.503542828156482,0.617110470517765,0.277777777777778,0.19047619047619,0.0873015873015873,0.5593727366088,"Group_A"
"FERM_M",0.318804125007831,0.477050962416568,0.333333333333333,0.19047619047619,0.142857142857143,0.355667985287109,"Group_A"
"FERM_N",0.503542828156482,0.617110470517765,0.277777777777778,0.19047619047619,0.0873015873015873,0.5593727366088,"Group_A"
"FG-GAP",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"FGE-sulfatase",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"FGF",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FH2",0.153742040665662,0.25684025734684,0.166666666666667,0.0476190476190476,0.119047619047619,0.274627210926205,"Group_A"
"FHA",0.0251007413331693,0.0895700643157307,0.222222222222222,0.0238095238095238,0.198412698412698,0.0646333751297258,"Group_A"
"FKBP_C",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"FLILHELTA",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"FLYWCH",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"FMO-like",1,1.30219494601062,0.0555555555555556,0.0714285714285714,0.0158730158730159,1,"Group_B"
"FOXO-TAD",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FOXO_KIX_bdg",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FTP",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"FXa_inhibition",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"FYRC",1,Inf,0,0.0476190476190476,0.0476190476190476,1,"Group_B"
"FYRN",1,Inf,0,0.0476190476190476,0.0476190476190476,1,"Group_B"
"FYVE",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"F_actin_bind",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"Fer4_12",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Fer4_14",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Ferrochelatase",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"Fib_succ_major",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"Fibrinogen_C",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
